id,text,label,normalized_text,meta_doc_drugs,final_pred
6413601f-c265-4494-a3cc-98fead106f8c,"On two occasions, within 48 hours of treatment, the patient developed acute leukopenia.",0,"On two occasions, within 48 hours of treatment, the patient developed acute neutropenia.",this drug,1
cfa7e1d3-2385-4c1a-8b88-eb158122bfcd,A 70-year-old man was admitted to our hospital because of dyspnea after taking an antihistaminic agent (homochlorcyclizine hydrochloride) for itching.,1,A 70-year-old man was admitted to our hospital because of dyspnoea after taking an antihistaminic agent (chlorcyclizine hydrochloride) for pruritus.,this drug,1
0e4660d8-8fde-480f-b1c0-e58a13898154,An unusual case of psoas abscess complicating one of the earliest performed ileo-anal pouch anastomoses is reported.,0,An unusual case of psoas abscess complicating one of the earliest performed ileo-anal pouch anastomoses is reported.,this drug,0
06324251-28ec-4e73-bdc2-32ae14e50107,This report describes a forty-seven-year-old female patient with a complex medical history.,0,This report describes a 47-year-old female patient with a complex medical history.,this drug,0
f5c7bdac-07ee-4199-bfb5-d3a56f6a6c1c,The reported case represents an unusual association between medication with the proton pump inhibitor lansoprazole and the development of collagenous colitis suggesting the importance of evaluation of drug use in patients with microscopic colitis.,1,The reported case represents an unusual association between medication with the proton pump inhibitor lansoprazole and the development of collagenous colitis suggesting the importance of evaluation of drug use in patients with microscopic colitis.,this drug,1
33407617-02af-44c8-907e-e40ff4c672df,"This likely explains the noted response to a calcium channel blocker (CCB), namely diltiazem.",0,"This likely explains the noted response to a calcium channel blocker (Angioselective Calcium Channel Blocker), namely diltiazem.",this drug,0
5e320a97-b5db-4e90-98ad-c0ca4c4a2337,"Small doses of smoked cannabis may improve pain, mood and sleep in some patients with chronic pain.",0,"Small doses of smoked cannabis may improve pain, mood, and sleep in some patients with chronic pain.",this drug,0
0474ec70-ca32-4e69-9fa8-aeade5c48377,"These included advanced age, chronic lung disease, liver disease, and administration of cimetidine.",0,"These included advanced age, chronic pulmonary disease, liver disease, and administration of cimetidine.",this drug,0
905f3dd9-3ede-4658-9a3b-ab69be29c055,"Recently, some studies have also reported association between patients with juvenile rheumatoid arthritis (JRA) treated with Methotrexate (MTX) and malignant lymphoma developing.",1,"Recently, some studies have also reported an association between patients with juvenile idiopathic arthritis (JIA) treated with methotrexate (MTX) and malignant lymphoma developing.",this drug,1
35398593-9e37-4d97-a6e0-1fe0eea213d3,"Alternatively, certain viral infections could induce leukopenia.",0,"Alternatively, certain viral infections could induce leukopenia.",this drug,0
3183c3c0-250b-4a61-9ae8-09040b644dbe,A teenage girl with crescentic glomerulonephritis had antineutrophil cytoplasmic antibody (ANCA) detected after she had received propylthiouracil (PTU) for hyperthyroidism without cutaneous vasculitis.,1,A teenage girl with crescentic glomerulonephritis had antineutrophil cytoplasmic antibody (ANCA) detected after she had received propylthiouracil (PTU) for hyperthyroidism without cutaneous vasculitis.,this drug,1
b5600dc4-44ed-4530-9e5c-0321d43f8a22,"Analysis of the HLA system revealed the positivity of locus DR5, associated with classical KS.",0,"Analysis of the HLA system revealed the positivity of locus DR5, associated with classical Kaposi's sarcoma.",this drug,0
1b713f05-a6cc-4ab7-b8f3-b43c40d483ea,We report two patients with anhedonic ejaculation (ejaculation without orgasm) associated with initiation of treatment with desipramine.,1,We report two patients with anorgasmic ejaculation associated with initiation of treatment with desipramine.,this drug,1
41512dc2-fb76-46c5-93c4-e2b6a58465f2,Resin hemoperfusion for chloramphenicol intoxication.,0,Resin hemoperfusion for chloramphenicol intoxication.,this drug,0
dc1a12d6-065f-4700-a428-6165f43e4b94,Cutaneous biopsy showed hyphae and round inclusions stained with PAS and Gomori-Grocott within a polymorphous granuloma.,0,Cutaneous biopsy showed hyphae and round inclusions stained with Periodic Acid-Schiff and Gomori-Grocott within a polymorphous granuloma.,this drug,1
e1024f6e-f7c5-4293-a4ff-c12afa4f150a,The case reported here illustrates that clinicians should be aware of this potentially fatal drug reaction.,0,The case reported here illustrates that clinicians should be aware of this potentially fatal drug reaction.,this drug,0
c45fe7fa-08b9-499e-8b8e-5a1e112c337f,Oral intake and acarbose were withheld and the ileus spontaneously resolved after 2 days.,1,Oral intake and acarbose were withheld and the ileus spontaneously resolved after 2 days.,this drug,0
7fbc8960-6b41-4905-acfc-9d31d0ea7c7e,Silvadene cream and Sulfamylon make up the treatment regimen for one contributor (Dr.,0,Silvadene cream and Sulfamylon comprise the treatment regimen for one contributor (Dr.),this drug,0
effeda36-b989-4156-9667-200d86d42250,Radiation pneumonia complicating adjuvant cytotoxic chemotherapy.,0,Radiation pneumonia complicating adjuvant cytotoxic chemotherapy.,this drug,1
592d4f5c-92cb-4f3f-a3ec-1dce6aa637be,We describe a renal transplant recipient maintained on cyclosporine and prednisone developing Nocardia Asteroides brain abscess.,1,We describe a renal transplant recipient maintained on cyclosporine and prednisone developing Nocardia asteroides brain abscess.,this drug,1
ba9601f0-95cd-4287-b2db-39085f667def,Transdermal scopolamine delivery system (TRANSDERM-V) and acute angle-closure glaucoma.,0,Transdermal scopolamine delivery system (TRANSDERM-V) and acute angle-closure glaucoma.,this drug,1
0925262a-de2d-41ea-90d8-ae67fb78a104,A patient with a 30% scald burn was treated with topical silver sulfadiazine (Silvadene).,0,A patient with a 30% partial-thickness thermal burn was treated with topical silver sulfadiazine (Silvadene).,this drug,0
25548330-3aec-4d78-9ea2-5b2990bfafe3,Myelodysplasia terminating in acute myeloid leukemia in a hairy cell leukemia patient treated with 2-deoxycoformycin.,1,Myelodysplasia terminating in acute myeloid leukemia in a hairy cell leukemia patient treated with 2-deoxycoformycin.,this drug,1
cec4ea66-0f1a-4278-af51-bf1ca4522742,Treatment consisted of catecholamines and repetitive infusions of Ringer lactate.,0,Treatment consisted of catecholamines and repetitive infusions of Ringer lactate.,this drug,0
b1151b06-fd14-4ba9-a9cf-13959ba1ae95,"Both patients completed the planned course of radiotherapy without interruption, after administration of G-CSF.",0,"Both patients completed the planned course of radiotherapy without interruption, after administration of Granulocyte-Colony Stimulating Factor.",this drug,0
02aae79e-0d35-418c-8379-b3634cf4cfb6,A patient with disseminated herpes zoster developed a syndrome of inappropriate antidiuretic hormone and profound hyponatremia secondary to the administration of adenine arabinoside.,1,A patient with disseminated herpes zoster developed a syndrome of inappropriate antidiuretic hormone and profound hyponatremia secondary to the administration of vidarabine.,this drug,1
3a0fe2fc-e20b-44e1-8d3a-7af23d81492a,Chlorambucil (CHL) was used in combination with prednisolone in the treatment of nine children with frequently relapsing nephrotic syndrome.,0,Chlorambucil (CHL) was used in combination with prednisolone in the treatment of nine children with frequently relapsing nephrotic syndrome.,this drug,0
8c5870b8-cbbd-49a0-a42b-d8b71bdb471c,After clinical assessment undiagnosed chest pain can become a difficult problem.,0,After clinical assessment undiagnosed chest pain can become a difficult problem.,this drug,0
17806139-8db2-4818-a631-a63a5bf2ced1,"These in vitro findings and clinical course suggest that TRAb/TBII without thyroid-stimulating activity may develop in patients with amiodarone-induced destructive thyroiditis, as reported in patients with destructive thyroiditis, such as subacute and silent thyroiditis.",1,"These in vitro findings and clinical course suggest that thyroid-stimulating hormone receptor antibodies/thyrotropin-binding inhibitory immunoglobulin without thyroid-stimulating activity may develop in patients with amiodarone-induced destructive thyroiditis, as reported in patients with destructive thyroiditis, such as subacute and silent thyroiditis.",this drug,1
6ee078b2-8dbc-42b9-b506-f514f7eaed38,Fatal hepatitis after long-term pulse itraconazole treatment for onychomycosis.,1,Fatal hepatitis after long-term pulse itraconazole therapy for onychomycosis.,this drug,1
2590da1a-309e-47e0-8ba6-4c33129cb046,This case demonstrates the association of selective IgA deficiency with remission in rheumatoid arthritis induced by fenclofenac as well as aurothiomalate and sulphasalazine.,1,"This case demonstrates the association of selective immunoglobulin A deficiency with remission in rheumatoid arthritis induced by fenbufen, aurothioglycolic acid, and sulfasalazine.",this drug,0
c76e0cd3-e5bb-4e93-9c2e-ee53a165517a,The patient's WBC count recovered within 4 days after the change in therapy.,0,The patient's white blood cell count recovered within 4 days after the change in therapy.,this drug,0
5fee99fa-f246-42a9-91b8-b7cd327127f1,"Although rare, there have been reported cases of primary cutaneous T-cell lymphoma occurring in this population.",0,"Although rare, there have been reported cases of primary cutaneous T-cell lymphoma occurring in this population.",this drug,0
d649cf98-8098-4bfb-8e69-cfdd6c775e9a,"Methadone is recommended as being free of some of the neuropsychological side effects noticed with morphine, which are attributed to active metabolites.",0,"Methadone is recommended as being free of some of the neuropsychological side effects noticed with morphine, which are attributed to active metabolites.",this drug,0
e9386bb0-578d-4591-9dea-74c1d286449c,Cryptococcus neoformans fatal sepsis in a chronic lymphocytic leukemia patient treated with alemtuzumab: case report and review of the literature.,1,Cryptococcus neoformans fatal sepsis in a chronic lymphocytic leukemia patient treated with alemtuzumab: case report and review of the literature.,this drug,1
df990d25-da03-4995-8ef6-9144b4b9f177,"Here, we describe two patients who developed severe proteinuria after renal transplantation, despite effective blood pressure control with an ACE inhibitor.",0,"Here, we describe two patients who developed severe proteinuria after renal transplantation, despite effective blood pressure control with an Angiotensin Converting Enzyme inhibitor.",this drug,0
47cf9d69-3a56-461f-a475-d63692ae9ed4,"Reports in the literature of isolated agranulocytosis are few, although they may be associated with significant morbidity and mortality.",0,"Reports in the literature of isolated agranulocytosis are few, although they may be associated with significant morbidity and mortality.",this drug,0
